cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
796450,2023,,,,,,,,,,,,,,,,,,,,
796522,2023,,,,,,,,,,,,,,,,,,,,
796581,2023,,,,,,,,,,,,,,,,,,,,
796662,2023,,,,,,,,,,,,,,,,,,,,
796689,2023,,,,,,,,,,,,,,,,,,,,
796700,2023,,,,,,,,,,,,,,,,,,,,
796727,2023,,,,,,,,,,,,,,,,,,,,
796972,2023,,,,,,,,,,,,,,,,,,,,
797013,2023,,,,,,,,,,,,,,,,,,,,
797030,2023,,,,,,,,,,,,,,,,,,,,
797072,2023,,,,,,,,,,,,,,,,,,,,
797080,2023,,,,,,,,,,,,,,,,,,,,
797161,2023,,,,,,,,,,,,,,,,,,,,
797234,2023,,,,,,,,,,,,,,,,,,,,
797269,2023,,,,,,,,,,,,,,,,,,,,
797510,2023,,,,,,,,,,,,,,,,,,,,
797641,2023,,,,,,,,,,,,,,,,,,,,
797919,2023,,,,,,,,,,,,,,,,,,,,
797935,2023,,,,,,,,,,,,,,,,,,,,
798000,2023,,,,,,,,,,,,,,,,,,,,
798035,2023,,,,,,,,,,,,,,,,,,,,
798094,2023,,,,,,,,,,,,,,,,,,,,
798116,2023,,,,,,,,,,,,,,,,,,,,
798124,2023,,,,,,,,,,,,,,,,,,,,
798132,2023,,,,,,,,,,,,,,,,,,,,
798159,2023,,,,,,,,,,,,,,,,,,,,
798191,2023,,,,,,,,,,,,,,,,,,,,
798213,2023,,,,,,,,,,,,,,,,,,,,
798302,2023,,,,,,,,,,,,,,,,,,,,
798329,2023,,,,,,,,,,,,,,,,,,,,
798396,2023,,,,,,,,,,,,,,,,,,,,
798469,2023,,,,,,,,,,,,,,,,,,,,
798590,2023,,,,,,,,,,,,,,,,,,,,
798604,2023,,,,,,,,,,,,,,,,,,,,
798647,2023,,,,,,,,,,,,,,,,,,,,
798655,2023,,,,,,,,,,,,,,,,,,,,
798680,2023,,,,,,,,,,,,,,,,,,,,
798698,2023,,,,,,,,,,,,,,,,,,,,
798752,2023,,,,,,,,,,,,,,,,,,,,
798825,2023,,,,,,,,,,,,,,,,,,,,
798868,2023,,,,,,,,,,,,,,,,,,,,
798965,2023,,,,,,,,,,,,,,,,,,,,
798973,2023,,,,,,,,,,,,,,,,,,,,
799057,2023,,,,,,,,,,,,,,,,,,,,
799090,2023,,,,,,,,,,,,,,,,,,,,
799146,2023,,,,,,,,,,,,,,,,,,,,
799251,2023,,,,,,,,,,,,,,,,,,,,
799324,2023,,,,,,,,,,,,,,,,,,,,
799448,2023,,,,,,,,,,,,,,,,,,,,
799626,2023,,,,,,,,,,,,,,,,,,,,
799707,2023,,,,,,,,,,,,,,,,,,,,
799880,2023,,,,,,,,,,,,,,,,,,,,
799901,2023,,,,,,,,,,,,,,,,,,,,
799960,2023,,,,,,,,,,,,,,,,,,,,
799987,2023,,,,,,,,,,,,,,,,,,,,
800143,2023,,,,,,,,,,,,,,,,,,,,
800151,2023,,,,,,,,,,,,,,,,,,,,
800275,2023,,,,,,,,,,,,,,,,,,,,
800380,2023,,,,,,,,,,,,,,,,,,,,
800488,2023,,,,,,,,,,,,,,,,,,,,
800500,2023,,,,,,,,,,,,,,,,,,,,
800526,2023,,,,,,,,,,,,,,,,,,,,
800640,2023,,,,,,,,,,,,,,,,,,,,
800895,2023,,,,,,,,,,,,,,,,,,,,
801106,2023,,,,,,,,,,,,,,,,,,,,
801130,2023,,,,,,,,,,,,,,,,,,,,
801386,2023,,,,,,,,,,,,,,,,,,,,
801408,2023,,,,,,,,,,,,,,,,,,,,
801416,2023,,,,,,,,,,,,,,,,,,,,
801459,2023,,,,,,,,,,,,,,,,,,,,
802020,2023,,,,,,,,,,,,,,,,,,,,
802071,2023,,,,,,,,,,,,,,,,,,,,
802144,2023,,,,,,,,,,,,,,,,,,,,
802187,2023,,,,,,,,,,,,,,,,,,,,
802217,2023,,,,,,,,,,,,,,,,,,,,
802233,2023,,,,,,,,,,,,,,,,,,,,
802250,2023,,,,,,,,,,,,,,,,,,,,
802268,2023,,,,,,,,,,,,,,,,,,,,
802519,2023,,,,,,,,,,,,,,,,,,,,
802578,2023,,,,,,,,,,,,,,,,,,,,
802608,2023,,,,,,,,,,,,,,,,,,,,
802616,2023,,,,,,,,,,,,,,,,,,,,
802640,2023,,,,,,,,,,,,,,,,,,,,
802683,2023,,,,,,,,,,,,,,,,,,,,
802926,2023,,,,,,,,,,,,,,,,,,,,
803050,2023,,,,,,,,,,,,,,,,,,,,
803107,2023,,,,,,,,,,,,,,,,,,,,
803115,2023,,,,,,,,,,,,,,,,,,,,
803158,2023,,,,,,,,,,,,,,,,,,,,
803174,2023,,,,,,,,,,,,,,,,,,,,
803212,2023,,,,,,,,,,,,,,,,,,,,
803271,2023,,,,,,,,,,,,,,,,,,,,
803425,2023,,,,,,,,,,,,,,,,,,,,
803433,2023,,,,,,,,,,,,,,,,,,,,
803514,2023,,,,,,,,,,,,,,,,,,,,
803557,2023,,,,,,,,,,,,,,,,,,,,
803611,2023,,,,,,,,,,,,,,,,,,,,
803670,2023,,,,,,,,,,,,,,,,,,,,
803727,2023,,,,,,,,,,,,,,,,,,,,
803832,2023,,,,,,,,,,,,,,,,,,,,
803921,2023,,,,,,,,,,,,,,,,,,,,
803930,2023,,,,,,,,,,,,,,,,,,,,
803956,2023,,,,,,,,,,,,,,,,,,,,
803964,2023,,,,,,,,,,,,,,,,,,,,
803972,2023,,,,,,,,,,,,,,,,,,,,
803999,2023,,,,,,,,,,,,,,,,,,,,
804005,2023,,,,,,,,,,,,,,,,,,,,
804021,2023,,,,,,,,,,,,,,,,,,,,
804072,2023,,,,,,,,,,,,,,,,,,,,
804161,2023,,,,,,,,,,,,,,,,,,,,
804200,2023,,,,,,,,,,,,,,,,,,,,
804226,2023,,,,,,,,,,,,,,,,,,,,
804439,2023,,,,,,,,,,,,,,,,,,,,
804455,2023,,,,,,,,,,,,,,,,,,,,
804471,2023,,,,,,,,,,,,,,,,,,,,
804480,2023,,,,,,,,,,,,,,,,,,,,
804498,2023,,,,,,,,,,,,,,,,,,,,
804536,2023,,,,,,,,,,,,,,,,,,,,
804625,2023,,,,,,,,,,,,,,,,,,,,
804676,2023,,,,,,,,,,,,,,,,,,,,
804722,2023,,,,,,,,,,,,,,,,,,,,
804749,2023,,,,,,,,,,,,,,,,,,,,
804773,2023,,,,,,,,,,,,,,,,,,,,
804781,2023,,,,,,,,,,,,,,,,,,,,
804897,2023,,,,,,,,,,,,,,,,,,,,
805183,2023,,,,,,,,,,,,,,,,,,,,
805213,2023,,,,,,,,,,,,,,,,,,,,
805280,2023,,,,,,,,,,,,,,,,,,,,
805353,2023,,,,,,,,,,,,,,,,,,,,
805361,2023,,,,,,,,,,,,,,,,,,,,
805566,2023,,,,,,,,,,,,,,,,,,,,
805710,2023,,,,,,,,,,,,,,,,,,,,
805728,2023,,,,,,,,,,,,,,,,,,,,
805752,2023,,,,,,,,,,,,,,,,,,,,
805868,2023,,,,,,,,,,,,,,,,,,,,
805922,2023,,,,,,,,,,,,,,,,,,,,
806162,2023,,,,,,,,,,,,,,,,,,,,
806367,2023,,,,,,,,,,,,,,,,,,,,
807150,2023,,,,,,,,,,,,,,,,,,,,
807435,2023,,,,,,,,,,,,,,,,,,,,
808961,2023,,,,,,,,,,,,,,,,,,,,
808988,2023,,,,,,,,,,,,,,,,,,,,
809002,2023,,,,,,,,,,,,,,,,,,,,
809070,2023,,,,,,,,,,,,,,,,,,,,
809096,2023,,,,,,,,,,,,,,,,,,,,
809339,2023,,,,,,,,,,,,,,,,,,,,
809363,2023,,,,,,,,,,,,,,,,,,,,
809509,2023,,,,,,,,,,,,,,,,,,,,
809533,2023,,,,,,,,,,,,,,,,,,,,
809541,2023,,,,,,,,,,,,,,,,,,,,
809550,2023,,,,,,,,,,,,,,,,,,,,
809584,2023,,,,,,,,,,,,,,,,,,,,
809622,2023,,,,,,,,,,,,,,,,,,,,
809649,2023,,,,,,,,,,,,,,,,,,,,
809673,2023,,,,,,,,,,,,,,,,,,,,
809703,2023,,,,,,,,,,,,,,,,,,,,
809738,2023,,,,,,,,,,,,,,,,,,,,
809835,2023,,,,,,,,,,,,,,,,,,,,
809894,2023,,,,,,,,,,,,,,,,,,,,
809940,2023,,,,,,,,,,,,,,,,,,,,
809967,2023,,,,,,,,,,,,,,,,,,,,
810031,2023,,,,,,,,,,,,,,,,,,,,
810058,2023,,,,,,,,,,,,,,,,,,,,
810074,2023,,,,,,,,,,,,,,,,,,,,
810244,2023,,,,,,,,,,,,,,,,,,,,
810457,2023,,,,,,,,,,,,,,,,,,,,
810503,2023,,,,,,,,,,,,,,,,,,,,
810619,2023,,,,,,,,,,,,,,,,,,,,
810627,2023,,,,,,,,,,,,,,,,,,,,
810643,2023,,,,,,,,,,,,,,,,,,,,
811053,2023,,,,,,,,,,,,,,,,,,,,
811100,2023,,,,,,,,,,,,,,,,,,,,
811223,2023,,,,,,,,,,,,,,,,,,,,
811258,2023,,,,,,,,,,,,,,,,,,,,
811266,2023,,,,,,,,,,,,,,,,,,,,
811282,2023,,,,,,,,,,,,,,,,,,,,
811398,2023,,,,,,,,,,,,,,,,,,,,
811428,2023,,,,,,,,,,,,,,,,,,,,
811576,2023,,,,,,,,,,,,,,,,,,,,
811908,2023,,,,,,,,,,,,,,,,,,,,
811967,2023,,,,,,,,,,,,,,,,,,,,
811983,2023,,,,,,,,,,,,,,,,,,,,
812040,2023,,,,,,,,,,,,,,,,,,,,
812067,2023,,,,,,,,,,,,,,,,,,,,
812130,2023,,,,,,,,,,,,,,,,,,,,
812199,2023,,,,,,,,,,,,,,,,,,,,
812229,2023,,,,,,,,,,,,,,,,,,,,
812237,2023,,,,,,,,,,,,,,,,,,,,
812300,2023,,,,,,,,,,,,,,,,,,,,
812326,2023,,,,,,,,,,,,,,,,,,,,
812342,2023,,,,,,,,,,,,,,,,,,,,
812385,2023,,,,,,,,,,,,,,,,,,,,
812466,2023,,,,,,,,,,,,,,,,,,,,
812539,2023,,,,,,,,,,,,,,,,,,,,
812717,2023,,,,,,,,,,,,,,,,,,,,
813518,2023,,,,,,,,,,,,,,,,,,,,
813526,2023,,,,,,,,,,,,,,,,,,,,
813836,2023,,,,,,,,,,,,,,,,,,,,
814505,2023,,,,,,,,,,,,,,,,,,,,
814556,2023,,,,,,,,,,,,,,,,,,,,
814564,2023,,,,,,,,,,,,,,,,,,,,
814572,2023,,,,,,,,,,,,,,,,,,,,
814815,2023,,,,,,,,,,,,,,,,,,,,
814831,2023,,,,,,,,,,,,,,,,,,,,
814840,2023,,,,,,,,,,,,,,,,,,,,
815063,2023,,,,,,,,,,,,,,,,,,,,
815136,2023,,,,,,,,,,,,,,,,,,,,
815837,2023,,,,,,,,,,,,,,,,,,,,
816190,2023,,,,,,,,,,,,,,,,,,,,
816263,2023,,,,,,,,,,,,,,,,,,,,
816271,2023,,,,,,,,,,,,,,,,,,,,
816280,2023,,,,,,,,,,,,,,,,,,,,
816476,2023,,,,,,,,,,,,,,,,,,,,
816573,2023,,,,,,,,,,,,,,,,,,,,
1103616,2023,,,,,,,,,,,,,,,,,,,,
1211359,2023,,,,,,,,,,,,,,,,,,,,
1547066,2023,,,,,,,,,,,,,,,,,,,,
1563037,2023,,,,,,,,,,,,,,,,,,,,
1764880,2023,,,,,,,,,,,,,,,,,,,,
2257206,2023,,,,,,,,,,,,,,,,,,,,
2451872,2023,,,,,,,,,,,,,,,,,,,,
2453113,2023,,,,,,,,,,,,,,,,,,,,
2453377,2023,,,,,,,,,,,,,,,,,,,,
2454372,2023,,,,,,,,,,,,,,,,,,,,
2454380,2023,,,,,,,,,,,,,,,,,,,,
2454496,2023,,,,,,,,,,,,,,,,,,,,
2454623,2023,,,,,,,,,,,,,,,,,,,,
2454666,2023,,,,,,,,,,,,,,,,,,,,
2454763,2023,,,,,,,,,,,,,,,,,,,,
2454810,2023,,,,,,,,,,,,,,,,,,,,
2454828,2023,,,,,,,,,,,,,,,,,,,,
2454879,2023,,,,,,,,,,,,,,,,,,,,
2454895,2023,,,,,,,,,,,,,,,,,,,,
2455050,2023,,,,,,,,,,,,,,,,,,,,
2455238,2023,,,,,,,,,,,,,,,,,,,,
2455300,2023,,,,,,,,,,,,,,,,,,,,
2455327,2023,,,,,,,,,,,,,,,,,,,,
2455360,2023,,,,,,,,,,,,,,,,,,,,
2455459,2023,,,,,,,,,,,,,,,,,,,,
2455505,2023,,,,,,,,,,,,,,,,,,,,
2455548,2023,,,,,,,,,,,,,,,,,,,,
2455599,2023,,,,,,,,,,,,,,,,,,,,
2455653,2023,,,,,,,,,,,,,,,,,,,,
2455785,2023,,,,,,,,,,,,,,,,,,,,
2455874,2023,,,,,,,,,,,,,,,,,,,,
2455947,2023,,,,,,,,,,,,,,,,,,,,
2455980,2023,,,,,,,,,,,,,,,,,,,,
2456012,2023,,,,,,,,,,,,,,,,,,,,
2456063,2023,,,,,,,,,,,,,,,,,,,,
2456071,2023,,,,,,,,,,,,,,,,,,,,
2456225,2023,,,,,,,,,,,,,,,,,,,,
2456268,2023,,,,,,,,,,,,,,,,,,,,
2456349,2023,,,,,,,,,,,,,,,,,,,,
